"customer_id","First name","Last name","gender","language","agree_for_promo","autopay_card","customer_category","status","data_of_birth"
"7120","Amelia","Lapointe","female","French","Yes","Yes"," physical","active","1958-12-15 00:00:00"
"7121","Charlie","Cameron","female","English","Yes","No"," physical","active","1956-10-13 00:00:00"
"7122","Amelia","Nguyen","female","French","No","No"," physical","active","1955-12-28 00:00:00"
"7123","Avery","Johnson","female","English","No","Yes"," physical","active","1962-06-23 00:00:00"
"7124","Riley","Levesque","female","English","No","Yes"," physical","active","1973-11-19 00:00:00"
"7125","Levi","Robinson","male","English","Yes","No"," physical","active","1953-05-26 00:00:00"
"7126","Jackson","Belanger","male","French","Yes","No"," physical","active","1980-07-30 00:00:00"
"7127","Nora","Gill","female","English","No","No"," physical","active","1946-05-20 00:00:00"
"7128","Hannah","MacDonald","female","French","No","No","business","active","1956-06-29 00:00:00"
"7129","Benjamin","Patel","male","English","No","No"," physical","active","1968-03-02 00:00:00"
"7130","Grayson","Patel","male","Chinese","No","No"," physical","active","1987-02-14 00:00:00"
"7131","Ella","Johnson","female","French","No","Yes","business","active","1969-06-08 00:00:00"
"7132","Isabella","Michaud","female","English","Yes","Yes","business","active","1951-01-25 00:00:00"
"7133","Scarlett","Evans","female","English","No","Yes"," physical","active","1947-03-15 00:00:00"
"7134","Liam","Mitchell","male","English","Yes","No"," physical","active","2001-05-03 00:00:00"
"7135","Aria","Martin","female","English","Yes","No"," physical","active","1996-09-19 00:00:00"
"7136","Lucas","Cote","male","English","Yes","Yes"," physical","active","1975-03-07 00:00:00"
"7137","Jacob","Beaulieu","male","French","Yes","No"," physical","active","1973-06-24 00:00:00"
"7138","Aria","MacDonald","female","English","Yes","Yes","business","active","1951-05-06 00:00:00"
"7139","Ava","King","female","English","No","No"," physical","active","1963-07-27 00:00:00"
"7140","Benjamin","Rogen","male","English","Yes","No"," physical","active","1984-12-03 00:00:00"
"7141","Henry","Cameron","male","English","Yes","Yes"," physical","active","1984-12-13 00:00:00"
"7142","Isabella","Landry","female","English","No","Yes"," physical","active","1990-11-12 00:00:00"
"7143","Amelia","Ouellet","female","English","Yes","Yes"," physical","active","1953-11-02 00:00:00"
"7144","Logan","Bouchard","male","French","No","Yes"," physical","active","1947-06-17 00:00:00"
"7145","Leo","Murray","male","English","No","Yes"," physical","active","1976-03-16 00:00:00"
"7146","Theodore","Bouchard","male","English","No","No"," physical","active","1977-06-16 00:00:00"
"7147","Nora","Hall","female","English","No","No"," physical","active","1967-10-02 00:00:00"
"7148","Zoey","Nguyen","female","French","Yes","No"," physical","active","1961-10-22 00:00:00"
"7149","Charlotte","Davis","female","English","No","Yes"," physical","active","1976-10-09 00:00:00"
"7150","Isla","Anderson","female","English","Yes","No"," physical","active","1972-10-08 00:00:00"
"7151","Isla","Grant","female","English","Yes","Yes","business","active","1959-12-20 00:00:00"
"7152","Emma","Nadeau","female","English","Yes","Yes"," physical","active","1977-08-05 00:00:00"
"7153","Jacob","Harris","male","English","Yes","Yes"," physical","active","1996-01-13 00:00:00"
"7154","Leah","Leblanc","female","English","Yes","Yes"," physical","active","1969-08-22 00:00:00"
"7155","Luca","Nguyen","male","English","Yes","Yes"," physical","active","1960-02-08 00:00:00"
"7156","Alexander","Lavoie","male","English","Yes","Yes"," physical","active","1961-04-25 00:00:00"
"7157","Charlotte","Lin","female","English","Yes","No"," physical","active","1983-08-07 00:00:00"
"7158","Lucas","Jackson","male","French","No","Yes"," physical","active","1982-11-16 00:00:00"
"7159","James","Martin","male","French","Yes","No"," physical","active","1947-10-17 00:00:00"
"7160","Aria","Mitchell","female","Chinese","Yes","Yes"," physical","active","1954-07-17 00:00:00"
"7161","Owen","Leblanc","male","English","Yes","Yes"," physical","active","1986-11-23 00:00:00"
"7162","James","Lavoie","male","French","Yes","Yes","business","active","1988-04-17 00:00:00"
"7163","Charlie","Cote","female","French","Yes","Yes"," physical","active","1964-04-27 00:00:00"
"7164","Mia","King","female","English","Yes","Yes"," physical","active","1967-02-10 00:00:00"
"7165","Mateo","Levesque","male","English","Yes","No"," physical","inactive","1961-10-12 00:00:00"
"7166","Owen","Fortin","male","English","No","Yes"," physical","active","1979-04-06 00:00:00"
"7167","Ellie","Lavoie","female","English","Yes","No"," physical","active","1949-03-08 00:00:00"
"7168","Isabella","Gagnon","female","English","Yes","Yes"," physical","active","1993-04-23 00:00:00"
"7169","Logan","Nadeau","male","English","Yes","No"," physical","active","1979-01-30 00:00:00"
"7170","Zoey","Lavoie","female","English","No","Yes"," physical","active","1988-09-12 00:00:00"
"7171","Ellie","Johnston","female","French","Yes","No"," physical","active","1998-05-29 00:00:00"
"7172","Leah","Lewis","female","French","No","No"," physical","active","1970-01-21 00:00:00"
"7173","Leo","Harris","male","English","No","No"," physical","active","1984-09-12 00:00:00"
"7174","Ellie","Landry","female","English","No","No"," physical","active","1986-04-07 00:00:00"
"7175","Ella","Patel","female","English","No","No"," physical","active","1992-10-13 00:00:00"
"7176","Miles","Johnson","male","English","No","Yes"," physical","active","1987-08-18 00:00:00"
"7177","Jackson","Nguyen","male","English","Yes","Yes"," physical","active","1975-08-02 00:00:00"
"7178","Leo","Ouellet","male","English","No","No"," physical","active","1991-08-15 00:00:00"
"7179","Avery","Nadeau","female","Chinese","Yes","No"," physical","active","1942-10-04 00:00:00"
"7180","Ella","Rogen","female","English","Yes","No"," physical","active","1950-02-11 00:00:00"
"7181","Mila","Nguyen","female","Chinese","Yes","Yes"," physical","inactive","1948-03-24 00:00:00"
"7182","Avery","Hall","female","French","No","No"," physical","active","1987-11-12 00:00:00"
"7183","Leah","Morin","female","English","No","Yes"," physical","active","1986-05-22 00:00:00"
"7184","Levi","Lewis","male","English","No","No","business","active","1947-04-21 00:00:00"
"7185","Olivia","Davis","female","English","Yes","Yes"," physical","active","1951-05-29 00:00:00"
"7186","Scarlett","Johnson","female","French","No","Yes"," physical","active","1986-01-31 00:00:00"
"7187","Logan","Jackson","male","English","Yes","Yes"," physical","active","1941-09-06 00:00:00"
"7188","Logan","Jackson","male","English","Yes","Yes"," physical","active","1940-12-12 00:00:00"
"7189","Isabella","Belanger","female","English","No","Yes"," physical","inactive","1949-01-30 00:00:00"
"7190","Jack","Morin","male","English","No","Yes"," physical","active","1961-02-10 00:00:00"
"7191","Riley","Johnston","female","French","No","No"," physical","active","1991-04-17 00:00:00"
"7192","Leah","Robinson","female","French","No","Yes"," physical","active","1969-07-04 00:00:00"
"7193","Grayson","Beaulieu","male","English","No","No","business","active","1956-05-14 00:00:00"
"7194","Chloe","Grant","female","English","No","Yes"," physical","inactive","1994-05-14 00:00:00"
"7195","Charlotte","King","female","English","Yes","Yes"," physical","active","2000-09-02 00:00:00"
"7196","Lily","Morin","female","English","Yes","No"," physical","active","1984-03-09 00:00:00"
"7197","Leah","Cote","female","English","No","Yes"," physical","inactive","1989-03-06 00:00:00"
"7198","Mila","Bouchard","female","English","No","No"," physical","active","1956-03-31 00:00:00"
"7199","Zoey","Levesque","female","English","Yes","Yes"," physical","active","1997-07-05 00:00:00"
"7200","William","Martin","male","French","No","Yes"," physical","active","1994-04-02 00:00:00"
"7201","Miles","Beaulieu","male","French","Yes","Yes"," physical","active","1987-01-14 00:00:00"
"7202","Lily","Lewis","female","French","No","Yes"," physical","active","1992-12-24 00:00:00"
"7203","Olivia","Fortin","female","English","No","Yes"," physical","active","1963-06-28 00:00:00"
"7204","Leo","Richard","male","English","No","Yes"," physical","active","1989-04-04 00:00:00"
"7205","Nora","Martin","female","French","No","Yes"," physical","active","1972-08-02 00:00:00"
"7206","Avery","Robinson","female","French","Yes","Yes"," physical","active","1958-08-05 00:00:00"
"7207","Hannah","Nguyen","female","English","No","Yes","business","active","1954-01-17 00:00:00"
"7208","Charlie","Morin","female","French","No","Yes"," physical","active","1971-08-14 00:00:00"
"7209","Leah","Robinson","female","English","Yes","No","business","active","1975-02-28 00:00:00"
"7210","Hannah","Rogen","female","English","Yes","Yes"," physical","active","1986-02-17 00:00:00"
"7211","Miles","Lin","male","French","No","Yes"," physical","active","1979-11-22 00:00:00"
"7212","Leah","Jackson","female","English","No","Yes"," physical","active","1964-05-09 00:00:00"
"7213","Nathan","Lapointe","male","English","Yes","No","business","active","1960-11-21 00:00:00"
"7214","Emma","Pelletier","female","English","Yes","Yes"," physical","active","1968-09-27 00:00:00"
"7215","Leah","Hall","female","English","Yes","Yes"," physical","active","1968-02-06 00:00:00"
"7216","Mateo","Cote","male","English","No","Yes"," physical","inactive","1969-06-12 00:00:00"
"7217","Ellie","Ouellet","female","English","Yes","Yes"," physical","active","1959-06-30 00:00:00"
"7218","Lily","Jackson","female","French","No","No"," physical","active","1980-10-07 00:00:00"
"7219","Nora","Michaud","female","French","Yes","No"," physical","active","1984-07-28 00:00:00"
"7220","Abigail","Lin","female","English","No","Yes"," physical","active","1999-11-22 00:00:00"
"7221","Levi","Jackson","male","English","Yes","Yes"," physical","active","1947-05-30 00:00:00"
"7222","Jack","Fortin","male","English","Yes","No","business","active","1942-06-08 00:00:00"
"7223","Zoey","Leblanc","female","English","Yes","No"," physical","active","1974-01-05 00:00:00"
"7224","Isla","Martin","female","English","No","No"," physical","inactive","1991-06-16 00:00:00"
"7225","Charlotte","Kennedy","female","French","No","No"," physical","active","1974-12-01 00:00:00"
"7226","Leo","Girard","male","English","Yes","Yes"," physical","active","1960-09-26 00:00:00"
"7227","Riley","Levesque","female","French","Yes","Yes"," physical","active","1987-09-22 00:00:00"
"7228","Chloe","Harris","female","English","No","No"," physical","active","1982-03-12 00:00:00"
"7229","Logan","King","male","English","No","No"," physical","active","1965-12-02 00:00:00"
"7230","Alexander","Johnston","male","English","No","No"," physical","active","1993-01-01 00:00:00"
"7231","Emma","Gauthier","female","English","Yes","Yes"," physical","inactive","1999-02-16 00:00:00"
"7232","Levi","Peters","male","English","Yes","Yes"," physical","active","1990-05-20 00:00:00"
"7233","Olivia","Johnston","female","English","Yes","Yes","business","active","1976-01-16 00:00:00"
"7234","Grayson","Robinson","male","Chinese","Yes","Yes"," physical","active","1945-01-04 00:00:00"
"7235","William","Grant","male","French","No","No"," physical","active","1949-03-25 00:00:00"
"7236","Jacob","Graham","male","English","No","No"," physical","active","1942-01-05 00:00:00"
"7237","Olivia","Evans","female","English","No","Yes"," physical","active","1953-02-17 00:00:00"
"7238","Jacob","Levesque","male","French","No","No"," physical","active","1952-10-21 00:00:00"
"7239","Leah","Morrison","female","French","No","Yes"," physical","active","1950-07-02 00:00:00"
"7240","Mila","Ouellet","female","English","No","No"," physical","active","1942-08-31 00:00:00"
"7241","Noah","Bouchard","male","French","Yes","No"," physical","active","1942-12-18 00:00:00"
"7242","Nora","Nadeau","female","English","No","Yes","business","active","1989-09-26 00:00:00"
"7243","Scarlett","Leblanc","female","English","No","No"," physical","active","1998-07-04 00:00:00"
"7244","Mila","Belanger","female","English","No","No"," physical","active","1946-07-20 00:00:00"
"7245","Sophia","Morin","female","French","Yes","No"," physical","active","1954-04-11 00:00:00"
"7246","Ellie","Khan","female","French","Yes","Yes"," physical","active","1999-05-31 00:00:00"
"7247","Chloe","Ouellet","female","English","No","Yes"," physical","active","1953-01-20 00:00:00"
"7248","Everly","Davis","female","French","No","Yes"," physical","active","1978-06-27 00:00:00"
"7249","Nathan","King","male","English","Yes","No","business","active","1993-04-16 00:00:00"
"7250","Benjamin","Ouellet","male","English","No","Yes"," physical","active","1944-01-13 00:00:00"
"7251","Ava","Gauthier","female","French","Yes","No"," physical","active","1950-10-03 00:00:00"
"7252","Benjamin","Cameron","male","English","Yes","Yes"," physical","active","1975-01-22 00:00:00"
"7253","Jacob","MacDonald","male","English","Yes","No"," physical","active","2001-05-02 00:00:00"
"7254","Charlotte","Martin","female","English","Yes","Yes"," physical","active","1976-08-23 00:00:00"
"7255","Miles","Peters","male","French","No","Yes"," physical","active","1965-03-01 00:00:00"
"7256","Charlotte","Michaud","female","English","No","Yes"," physical","active","1967-11-23 00:00:00"
"7257","Hannah","Lin","female","French","Yes","No"," physical","active","1956-07-19 00:00:00"
"7258","Isla","Peters","female","English","Yes","Yes"," physical","inactive","1978-12-26 00:00:00"
"7259","Ellie","Beaulieu","female","English","No","Yes"," physical","active","1990-03-21 00:00:00"
"7260","Charlie","Gagnon","female","English","No","No"," physical","active","1976-11-25 00:00:00"
"7261","Chloe","Robinson","female","English","Yes","Yes"," physical","active","1998-10-14 00:00:00"
"7262","Avery","Harris","female","English","No","Yes"," physical","active","1956-05-25 00:00:00"
"7263","Aria","Patel","female","English","Yes","No"," physical","inactive","1961-12-08 00:00:00"
"7264","Grayson","Murray","male","English","Yes","Yes","business","active","1945-02-09 00:00:00"
"7265","Elliot","Patel","male","English","Yes","No"," physical","active","1987-06-12 00:00:00"
"7266","James","Evans","male","English","No","Yes"," physical","active","1997-01-31 00:00:00"
"7267","Mia","Reynolds","female","English","No","Yes"," physical","active","1987-05-20 00:00:00"
"7268","Charlie","Nadeau","female","French","Yes","Yes"," physical","active","1977-10-20 00:00:00"
"7269","Grayson","Murphy","male","French","No","No"," physical","active","1941-11-26 00:00:00"
"7270","Scarlett","Mitchell","female","English","Yes","Yes"," physical","active","1977-05-16 00:00:00"
"7271","Leo","Harris","male","English","Yes","No"," physical","active","2001-01-07 00:00:00"
"7272","Oliver","Anderson","male","English","No","Yes"," physical","active","1977-12-07 00:00:00"
"7273","Nora","Harris","female","English","Yes","No"," physical","active","1997-12-12 00:00:00"
"7274","James","Gagnon","male","English","Yes","Yes"," physical","active","1971-08-21 00:00:00"
"7275","Noah","Nguyen","male","English","Yes","Yes"," physical","active","1968-11-26 00:00:00"
"7276","James","Leblanc","male","English","Yes","Yes"," physical","active","1985-05-10 00:00:00"
"7277","Liam","Peters","male","English","Yes","No"," physical","active","1971-03-25 00:00:00"
"7278","Mason","Beaulieu","male","French","Yes","No"," physical","active","1947-12-27 00:00:00"
"7279","Aria","Cote","female","English","Yes","No"," physical","active","1948-08-31 00:00:00"
"7280","Levi","Anderson","male","English","Yes","No"," physical","active","1985-11-05 00:00:00"
"7281","Zoey","Pelletier","female","English","No","Yes"," physical","active","1973-03-26 00:00:00"
"7282","Abigail","Hall","female","French","Yes","Yes"," physical","active","1995-02-16 00:00:00"
"7283","Elliot","Lewis","male","English","Yes","No"," physical","active","1942-08-09 00:00:00"
"7284","Abigail","Robinson","female","English","Yes","Yes","business","active","1969-09-24 00:00:00"
"7285","Levi","MacDonald","male","English","No","Yes"," physical","active","1984-04-23 00:00:00"
"7286","Aria","Nguyen","female","English","No","No"," physical","active","1956-06-15 00:00:00"
"7287","Emma","Girard","female","English","No","No"," physical","active","1960-09-23 00:00:00"
"7288","Lily","Michaud","female","English","Yes","Yes"," physical","active","1942-07-02 00:00:00"
"7289","Logan","Nadeau","male","English","Yes","No","business","active","1978-07-11 00:00:00"
"7290","Zoey","Khan","female","French","No","No"," physical","active","1988-02-21 00:00:00"
"7291","Elliot","Robinson","male","English","No","Yes"," physical","inactive","1972-03-24 00:00:00"
"7292","Ava","Robinson","female","English","No","No"," physical","active","1953-08-03 00:00:00"
"7293","Jackson","Pelletier","male","English","Yes","Yes"," physical","active","1968-12-25 00:00:00"
"7294","Nathan","Morrison","male","English","Yes","No"," physical","active","1967-07-30 00:00:00"
"7295","Grayson","Ouellet","male","French","Yes","Yes"," physical","active","1997-08-19 00:00:00"
"7296","Luca","Rogen","male","English","No","No"," physical","active","1970-01-28 00:00:00"
"7297","Everly","Gagnon","female","English","No","No"," physical","active","1984-02-25 00:00:00"
"7298","Liam","Nguyen","male","English","Yes","No"," physical","active","1985-05-12 00:00:00"
"7299","Everly","Harris","female","English","No","No"," physical","active","1968-10-17 00:00:00"
"7300","Ella","Fortin","female","Chinese","Yes","No"," physical","active","1985-01-12 00:00:00"
"7301","Ellie","Hall","female","French","No","Yes","business","active","1944-07-27 00:00:00"
"7302","Chloe","Mitchell","female","Chinese","Yes","No"," physical","active","1961-12-12 00:00:00"
"7303","Ellie","Lewis","female","French","Yes","No"," physical","active","1996-06-27 00:00:00"
"7304","Ethan","Lin","male","English","Yes","No"," physical","active","1956-03-18 00:00:00"
"7305","Ella","Peters","female","English","No","Yes"," physical","active","1973-04-25 00:00:00"
"7306","Hannah","Lapointe","female","Chinese","No","No"," physical","active","1974-10-08 00:00:00"
"7307","Nora","Girard","female","English","Yes","No"," physical","active","1990-12-01 00:00:00"
"7308","Benjamin","Evans","male","English","Yes","Yes"," physical","active","1978-01-30 00:00:00"
"7309","Ellie","Levesque","female","English","No","No"," physical","active","1951-06-19 00:00:00"
"7310","Mateo","Lapointe","male","English","Yes","No"," physical","active","1972-12-09 00:00:00"
"7311","Elliot","Peters","male","English","No","No"," physical","active","1971-04-05 00:00:00"
"7312","Oliver","Chen","male","English","No","No"," physical","active","1971-08-02 00:00:00"
"7313","Ethan","Fortin","male","English","No","No"," physical","active","1981-11-11 00:00:00"
"7314","Mateo","Peters","male","English","Yes","Yes"," physical","active","1975-06-30 00:00:00"
"7315","Mason","Patel","male","English","No","Yes"," physical","active","1954-02-28 00:00:00"
"7316","Logan","Belanger","male","English","Yes","No"," physical","active","1980-03-02 00:00:00"
"7317","Isabella","King","female","English","No","Yes"," physical","active","1960-04-23 00:00:00"
"7318","Logan","Leblanc","male","English","No","No"," physical","active","1954-11-29 00:00:00"
"7319","Jackson","Lavoie","male","English","No","Yes"," physical","active","1985-11-08 00:00:00"
"7320","Jacob","Fortin","male","English","No","Yes"," physical","active","1952-01-08 00:00:00"
"7321","Everly","MacDonald","female","English","Yes","No"," physical","active","1984-04-01 00:00:00"
"7322","Ella","Chen","female","English","No","No"," physical","active","1947-04-22 00:00:00"
"7323","Charlotte","Lin","female","English","No","No"," physical","active","1954-10-08 00:00:00"
"7324","Logan","Ouellet","male","English","No","Yes"," physical","active","1976-05-06 00:00:00"
"7325","Jacob","Cameron","male","English","No","Yes"," physical","active","1950-03-23 00:00:00"
"7326","Mateo","Landry","male","English","Yes","No"," physical","active","1996-07-05 00:00:00"
"7327","James","Morrison","male","English","Yes","No"," physical","active","1995-11-08 00:00:00"
"7328","Ava","Morin","female","English","No","Yes","business","active","2000-07-10 00:00:00"
"7329","Leo","King","male","English","Yes","No","business","active","1999-10-10 00:00:00"
"7330","Avery","Bouchard","female","French","Yes","Yes"," physical","active","1942-07-22 00:00:00"
"7331","Luca","Mitchell","male","English","Yes","Yes"," physical","active","1990-10-02 00:00:00"
"7332","Ella","King","female","Chinese","No","No"," physical","active","1997-01-22 00:00:00"
"7333","Jacob","Pelletier","male","English","Yes","No"," physical","active","1995-04-22 00:00:00"
"7334","Isabella","Belanger","female","English","No","Yes"," physical","active","1972-03-26 00:00:00"
"7335","Isla","Gagnon","female","French","Yes","No"," physical","active","1988-09-21 00:00:00"
"7336","Charlie","Lapointe","female","English","No","No"," physical","active","1947-07-11 00:00:00"
"7337","Levi","Pelletier","male","English","No","Yes"," physical","active","1965-09-02 00:00:00"
"7338","Logan","Nguyen","male","English","No","No"," physical","active","1952-02-06 00:00:00"
"7339","Levi","Fortin","male","French","No","Yes"," physical","inactive","1954-01-19 00:00:00"
"7340","Grayson","Murphy","male","English","Yes","No"," physical","active","1965-04-02 00:00:00"
"7341","Leo","Peters","male","English","Yes","Yes"," physical","active","1951-07-26 00:00:00"
"7342","Sophia","Fortin","female","English","No","Yes"," physical","active","1973-12-29 00:00:00"
"7343","Leah","Landry","female","English","Yes","No"," physical","active","1997-01-13 00:00:00"
"7344","Charlotte","Leblanc","female","English","No","Yes","business","active","1942-09-25 00:00:00"
"7345","Grayson","Mitchell","male","Chinese","Yes","Yes"," physical","active","1950-05-06 00:00:00"
"7346","Nathan","Johnston","male","French","Yes","No"," physical","active","1998-08-16 00:00:00"
"7347","Theodore","MacDonald","male","French","Yes","Yes"," physical","active","1944-04-10 00:00:00"
"7348","Mia","Lapointe","female","English","No","Yes"," physical","active","1977-07-11 00:00:00"
"7349","Ellie","Nguyen","female","French","Yes","Yes"," physical","active","1977-04-03 00:00:00"
"7350","Elliot","Martin","male","English","No","No"," physical","inactive","1986-07-28 00:00:00"
"7351","Hannah","Lavoie","female","English","Yes","Yes"," physical","active","1941-06-25 00:00:00"
"7352","Lucas","Pelletier","male","English","Yes","Yes"," physical","active","1978-06-12 00:00:00"
"7353","Everly","Levesque","female","English","Yes","No"," physical","active","1947-09-16 00:00:00"
"7354","Mason","Nadeau","male","French","No","Yes","business","active","1979-12-09 00:00:00"
"7355","Hannah","Mitchell","female","French","Yes","No"," physical","active","1945-04-17 00:00:00"
"7356","Jackson","Landry","male","English","No","No"," physical","inactive","1961-06-11 00:00:00"
"7357","Logan","Murphy","male","French","No","No"," physical","active","1984-01-06 00:00:00"
"7358","Owen","Khan","male","English","Yes","No"," physical","active","1953-12-08 00:00:00"
"7359","Levi","Reynolds","male","English","Yes","Yes"," physical","active","1975-06-16 00:00:00"
"7360","Scarlett","Grant","female","English","Yes","No"," physical","active","1953-08-21 00:00:00"
"7361","Alexander","MacDonald","male","English","No","No"," physical","active","1994-01-08 00:00:00"
"7362","Ava","Lewis","female","English","No","Yes"," physical","active","1996-03-17 00:00:00"
"7363","Ellie","Martin","female","English","Yes","Yes"," physical","active","1983-06-04 00:00:00"
"7364","Nathan","Gill","male","French","No","No"," physical","inactive","1991-07-25 00:00:00"
"7365","Liam","MacDonald","male","English","No","Yes"," physical","active","1978-09-03 00:00:00"
"7366","Benjamin","Martin","male","English","Yes","No"," physical","active","1979-02-03 00:00:00"
"7367","Zoey","Morrison","female","English","No","Yes"," physical","active","1991-04-27 00:00:00"
"7368","Aria","Lewis","female","English","No","No"," physical","active","1954-03-30 00:00:00"
"7369","Henry","Davis","male","English","No","No"," physical","active","1971-10-29 00:00:00"
"7370","Mateo","Richard","male","English","Yes","No","business","active","1995-06-30 00:00:00"
"7371","Ava","Levesque","female","French","Yes","Yes"," physical","inactive","1943-11-15 00:00:00"
"7372","Aria","Pelletier","female","English","No","No"," physical","active","1945-06-14 00:00:00"
"7373","Hannah","Lin","female","English","No","No"," physical","active","1990-02-18 00:00:00"
"7374","Henry","Chen","male","English","Yes","No"," physical","active","1998-08-23 00:00:00"
"7375","Levi","MacDonald","male","English","No","No"," physical","active","1966-05-17 00:00:00"
"7376","Hannah","Cameron","female","English","Yes","No","business","active","1980-08-10 00:00:00"
"7377","Mila","Lin","female","English","No","No"," physical","active","1951-10-09 00:00:00"
"7378","Levi","Leblanc","male","French","No","Yes"," physical","active","1999-10-19 00:00:00"
"7379","Isla","Kennedy","female","French","No","Yes"," physical","active","1962-01-20 00:00:00"
"7380","Miles","Martin","male","English","Yes","Yes"," physical","inactive","1948-07-16 00:00:00"
"7381","Everly","Lin","female","French","Yes","Yes"," physical","inactive","1940-03-08 00:00:00"
"7382","Leah","Davis","female","English","Yes","No","business","inactive","1971-02-10 00:00:00"
"7383","Amelia","Lin","female","English","Yes","No"," physical","active","1963-03-15 00:00:00"
"7384","Jackson","Ouellet","male","English","Yes","Yes"," physical","active","1941-07-23 00:00:00"
"7385","Ethan","Nguyen","male","English","Yes","Yes"," physical","active","1962-01-04 00:00:00"
"7386","Mia","Pelletier","female","English","No","No"," physical","active","1972-05-10 00:00:00"
"7387","Lily","Cameron","female","English","No","No","business","active","1982-04-26 00:00:00"
"7388","Logan","Patel","male","English","No","Yes"," physical","active","1998-12-12 00:00:00"
"7389","Lucas","Lin","male","English","No","Yes"," physical","active","1994-03-08 00:00:00"
"7390","Owen","Bouchard","male","English","Yes","No"," physical","active","1958-03-29 00:00:00"
"7391","Sophia","Lavoie","female","English","No","No"," physical","active","1997-04-27 00:00:00"
"7392","Ellie","Campbell","female","English","No","Yes"," physical","active","1972-12-09 00:00:00"
"7393","Ava","Cameron","female","English","No","Yes"," physical","active","1940-06-09 00:00:00"
"7394","Amelia","Khan","female","French","No","Yes"," physical","active","1962-02-15 00:00:00"
"7395","Nora","Chen","female","English","No","Yes"," physical","active","1946-03-11 00:00:00"
"7396","Chloe","Nadeau","female","English","Yes","Yes"," physical","active","1968-05-03 00:00:00"
"7397","Nora","Chen","female","English","No","No"," physical","active","1957-01-19 00:00:00"
"7398","Ellie","Cote","female","English","Yes","Yes","business","active","1999-12-17 00:00:00"
"7399","Theodore","MacDonald","male","English","No","Yes"," physical","active","1948-05-12 00:00:00"
"7400","Mila","Lapointe","female","English","No","No"," physical","inactive","1985-11-04 00:00:00"
"7401","Scarlett","Nguyen","female","English","Yes","Yes"," physical","active","1992-03-22 00:00:00"
"7402","Isla","Khan","female","English","No","No"," physical","active","1940-02-10 00:00:00"
"7403","Mia","MacDonald","female","English","Yes","No"," physical","active","1986-02-25 00:00:00"
"7404","Theodore","Bouchard","male","French","Yes","Yes"," physical","active","1948-06-13 00:00:00"
"7405","William","Chen","male","English","Yes","No"," physical","active","1961-01-15 00:00:00"
"7406","Jack","Martin","male","English","Yes","Yes"," physical","inactive","1974-12-02 00:00:00"
"7407","Theodore","Jackson","male","English","Yes","Yes"," physical","active","1978-08-05 00:00:00"
"7408","Jackson","Ouellet","male","French","No","Yes"," physical","inactive","1961-09-09 00:00:00"
"7409","Theodore","Lapointe","male","English","No","No","business","active","1947-11-10 00:00:00"
"7410","Alexander","Kennedy","male","English","Yes","No"," physical","active","1970-03-05 00:00:00"
"7411","Amelia","Graham","female","English","Yes","Yes","business","active","1963-10-24 00:00:00"
"7412","Ava","Martin","female","French","Yes","No"," physical","active","1964-06-24 00:00:00"
"7413","Lucas","Davis","male","French","Yes","No"," physical","active","1997-10-30 00:00:00"
"7414","Liam","Cameron","male","French","Yes","Yes"," physical","active","1951-01-07 00:00:00"
"7415","Isabella","Rogen","female","English","No","No"," physical","active","1943-04-03 00:00:00"
"7416","Alexander","Jackson","male","Chinese","No","No"," physical","active","1941-03-23 00:00:00"
"7417","Lucas","Peters","male","French","Yes","Yes"," physical","active","1962-10-10 00:00:00"
"7418","Miles","Robinson","male","English","Yes","No"," physical","active","1945-01-31 00:00:00"
"7419","Jackson","Peters","male","English","No","Yes"," physical","active","1983-07-12 00:00:00"
"7420","Charlotte","Morrison","female","English","Yes","Yes"," physical","active","1987-04-03 00:00:00"
"7421","Elliot","Peters","male","English","No","Yes"," physical","active","1990-05-28 00:00:00"
"7422","Oliver","Beaulieu","male","Chinese","Yes","No"," physical","active","1973-02-24 00:00:00"
"7423","Mason","Robinson","male","French","No","Yes"," physical","active","1970-04-03 00:00:00"
"7424","Elliot","Patel","male","English","No","No"," physical","active","1947-02-07 00:00:00"
"7425","Ava","Cote","female","English","Yes","Yes"," physical","inactive","1967-09-14 00:00:00"
"7426","Mila","Murphy","female","French","Yes","No"," physical","active","1941-09-03 00:00:00"
"7427","Aria","Levesque","female","English","No","Yes"," physical","active","1982-03-13 00:00:00"
"7428","William","Ouellet","male","English","Yes","No"," physical","inactive","1989-02-19 00:00:00"
"7429","Oliver","Jackson","male","French","No","No"," physical","active","1978-10-16 00:00:00"
"7430","Alexander","Khan","male","English","No","Yes"," physical","active","1947-10-07 00:00:00"
"7431","Ellie","MacDonald","female","English","Yes","Yes"," physical","active","1965-10-06 00:00:00"
"7432","Liam","Lewis","male","English","Yes","No"," physical","active","1967-01-03 00:00:00"
"7433","Jackson","Gauthier","male","English","Yes","Yes"," physical","inactive","1962-09-03 00:00:00"
"7434","Miles","Grant","male","French","No","Yes"," physical","inactive","1952-07-08 00:00:00"
"7435","Scarlett","Cote","female","English","Yes","No"," physical","inactive","1968-01-16 00:00:00"
"7436","Mateo","Hall","male","English","Yes","No"," physical","active","1972-02-26 00:00:00"
"7437","Scarlett","Johnson","female","English","Yes","No"," physical","active","1956-07-07 00:00:00"
"7438","William","Reynolds","male","English","Yes","No"," physical","active","1952-11-14 00:00:00"
"7439","Ella","Levesque","female","English","No","No","business","inactive","1955-05-22 00:00:00"
